row_id,first_author,year,journal,doi,notes,material_system,dopant_element,dopant_concentration_at_pct,crystal_phase,film_thickness_nm,ald_substrate_temp_C,precursor_type_Hf,oxidant_type,ald_cycle_count,precursor_dose_time_s,purge_time_precursor_s,oxidant_dose_time_s,purge_time_oxidant_s,chamber_base_pressure_Torr,co_precursor_dopant_flow_pct,plasma_power_W,growth_rate_A_per_cycle,anneal_temp_PDA_C,anneal_duration,anneal_atmosphere,anneal_ramp_rate_C_per_s,thermal_budget_C_s,PMA_temp_C,electrode_cap_material,IL_SiO2_thickness_nm,film_stress_GPa,FGA_temp_C,substrate_material,substrate_orientation,IL_type,IL_thickness_nm,top_electrode_material,top_electrode_thickness_nm,substrate_doping_type,substrate_doping_cm3,total_physical_thickness_nm,EOT_nm,device_area_cm2,k_dielectric_constant,capacitance_density_fF_um2,V_fb_V,V_th_V,freq_dispersion_dk_df_pct,TCk_ppm_C,loss_tangent_tan_delta,remnant_polarization_Pr_uC_cm2,coercive_field_Ec_MV_cm,J_g_A_cm2_at_1V,E_BD_MV_cm,TDDB_lifetime_years,Weibull_beta,SILC_stable,Q_BD_C_cm2,trap_gen_rate_dNT_cm2,O_vacancy_density_cm3,phase_stability,D_it_cm2_eV,Q_f_cm2,Q_m_cm2,delta_EV_eV,delta_EC_eV,IL_oxide_thickness_nm,N_at_interface_at_pct,carrier_mobility_cm2_Vs,delta_Vth_mV,measured_property,measured_value
405,Groner,2009,Applied Surface Science,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=320C; thickness=15nm; k=9.8,Al2O3,,0.0,amorphous,15.0,320.0,TMA,O2_plasma,136,0.2,10,20.0,15,1e-05,,,1.1,700.0,10min,N2+O2_plasma,10.0,21000.0,700.0,Pt,0.5,-0.88,,Si,(100),SiO2,0.5,Pt,10.0,p-type,1e+16,15.0,5.969,1e-06,9.8,225.4,,,,,,,,1.72e-10,7.83,,,,,3720000000.0,1.75e+20,metastable,,,,,,0.5,,,,k_dielectric_constant,9.8
406,George,2011,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=400C; thickness=10nm; k=9.8,Al2O3,,0.0,amorphous,10.0,400.0,TMA,O2_plasma,85,0.1,30,30.0,15,0.0001,,100.0,1.18,650.0,10min,O2,50.0,19500.0,650.0,,1.0,,,Si,(100),SiO2,1.0,Pt,20.0,p-type,1e+17,10.0,3.98,1e-06,9.8,338.1,0.44,0.84,,,0.0776,,,5.03e-10,9.58,,,,,10800000000.0,2.54e+18,metastable,3310000000000.0,,,,2.09,1.0,,,,k_dielectric_constant,9.8
407,Becker,2007,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=300C; thickness=20nm; k=9.8,Al2O3,,0.0,amorphous,20.0,300.0,TMA,O2_plasma,172,2.0,15,60.0,20,0.0003,,100.0,1.16,550.0,60s,O2,10.0,16500.0,,TiN_ALD,0.0,,,TiN,,none,0.0,Ni,30.0,p-type,1e+17,20.0,7.959,,9.8,169.05,,0.33,,-165.7,,,,3.06e-10,11.76,,,,,,,stable,,1660000000000.0,,,,0.0,,,,k_dielectric_constant,9.8
408,Liu,2017,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/H2O; Tsub=350C; thickness=4nm; k=7.9,Al2O3,,0.0,amorphous,4.0,350.0,TMA,H2O,41,0.5,10,60.0,15,3e-05,,,0.98,650.0,10min,O2,25.0,19500.0,,Al,0.7,,,Si,(100),SiO2,0.7,Al,10.0,p-type,1000000000000000.0,4.0,1.975,0.0001,7.9,681.38,,0.21,0.32,-79.9,,,,5.01e-10,10.95,,,,,,1e+19,anneal-stabilized,4230000000000.0,6400000000000.0,2340000000.0,,,0.7,,,,k_dielectric_constant,7.9
409,George,2017,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=275C; thickness=10nm; k=9.8,Al2O3,,0.0,amorphous,10.0,275.0,TMA,O3,108,0.5,15,0.1,10,1e-05,,,0.93,600.0,2min,N2,50.0,18000.0,600.0,,0.0,0.29,,TiN,,none,0.0,Pt,10.0,p-type,1000000000000000.0,10.0,3.98,,9.8,338.1,0.53,,0.65,,,,,3.59e-10,9.26,,,,,186000000000.0,,anneal-stabilized,,,,,0.82,0.0,,,,k_dielectric_constant,9.8
410,Becker,2007,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=350C; thickness=25nm; k=9.73,Al2O3,,0.0,amorphous,25.0,350.0,TMA,O3,229,2.0,20,30.0,5,0.005,,,1.09,450.0,10min,O2,10.0,13500.0,450.0,,0.3,0.92,,Si,(100),SiO2,0.3,TiN,30.0,p-type,1e+17,25.0,10.021,,9.73,134.27,0.1,,,,,,,3.28e-09,11.2,,,,,,,stable,,,,3.26,,0.3,,,,k_dielectric_constant,9.73
411,Groner,2021,Scientific Reports,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=300C; thickness=4nm; k=9.8,Al2O3,,0.0,amorphous,4.0,300.0,TMA,O3,40,3.0,10,3.0,20,0.005,,,1.0,650.0,2min,N2+O2_plasma,50.0,19500.0,650.0,TiN_ALD,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,Pt,10.0,n-type,1e+18,4.0,1.592,,9.8,845.25,-1.11,,,,,,,4.83e-10,11.56,,,,,,1.85e+19,stable,,,,,,0.0,,,,k_dielectric_constant,9.8
412,Liu,2010,Applied Surface Science,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=320C; thickness=5nm; k=9.8,Al2O3,,0.0,amorphous,5.0,320.0,TMA,O2_plasma,55,0.2,30,60.0,30,0.0001,,200.0,0.91,,,,,,,TiN_ALD,0.0,,,TiN,,none,0.0,Al,50.0,p-type,1e+18,5.0,1.99,1e-06,9.8,676.2,0.94,0.0,,121.9,,,,1.47e-10,11.16,,,yes,,,,metastable,,-214000000000.0,,,,0.0,,,,k_dielectric_constant,9.8
413,Liu,2003,Applied Surface Science,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=320C; thickness=25nm; k=9.8,Al2O3,,0.0,amorphous,25.0,320.0,TMA,O3,263,5.0,30,0.1,20,3e-05,,,0.95,800.0,30s,N2,25.0,24000.0,,TiN_ALD,0.5,,,Si,(100),SiO2,0.5,TaN,50.0,n-type,1000000000000000.0,25.0,9.949,,9.8,135.24,,,,,,,,1.47e-09,11.13,,,,,,,stable,,,,,,0.5,,,,k_dielectric_constant,9.8
414,Becker,2012,Applied Surface Science,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=200C; thickness=25nm; k=9.13,Al2O3,,0.0,amorphous,25.0,200.0,TMA,O3,266,0.5,5,10.0,20,0.0001,,,0.94,400.0,30s,forming_gas,10.0,12000.0,400.0,,0.7,,,Si,(100),SiO2,0.7,TaN,10.0,n-type,1e+18,25.0,10.679,1e-06,9.13,125.99,0.99,,,,,,,2.68e-10,7.14,,1.43,,,,,metastable,,,,,1.55,0.7,,,,k_dielectric_constant,9.13
415,Groner,2009,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/H2O; Tsub=180C; thickness=10nm; k=7.33,Al2O3,,0.0,amorphous,10.0,180.0,TMA,H2O,108,0.1,10,3.0,15,0.0003,,,0.93,,,,,,,Au,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,Au,20.0,n-type,1000000000000000.0,10.0,5.321,0.001,7.33,252.88,,,,,,,,5.19e-10,7.02,4.36,2.77,stable,2.479,3260000000.0,,anneal-stabilized,,397000000000.0,,,,0.0,,,,k_dielectric_constant,7.33
416,Groner,2008,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=300C; thickness=5nm; k=9.8,Al2O3,,0.0,amorphous,5.0,300.0,TMA,O3,48,0.2,10,5.0,15,0.005,,,1.04,550.0,2min,O2,50.0,16500.0,,Pt,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,Pt,10.0,n-type,1e+17,5.0,1.99,,9.8,676.2,-0.9,,,,0.0388,,,2.9e-10,10.79,,,stable,,1940000000.0,,anneal-stabilized,,,,2.48,,0.0,,,,k_dielectric_constant,9.8
417,Liu,2014,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=275C; thickness=8nm; k=9.8,Al2O3,,0.0,amorphous,8.0,275.0,TMA,O3,67,0.1,15,5.0,5,1e-05,,,1.19,750.0,2min,N2+O2_plasma,25.0,22500.0,,TiN_ALD,0.3,,,Si,(100),SiO2,0.3,TiN,30.0,n-type,1e+17,8.0,3.184,,9.8,422.63,,,,,,,,9.04e-09,10.35,,,stable,5.823,,1.12e+18,metastable,,,,,,0.3,,,,k_dielectric_constant,9.8
418,Liu,2008,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=250C; thickness=7nm; k=9.06,Al2O3,,0.0,amorphous,7.0,250.0,TMA,O2_plasma,74,3.0,20,60.0,20,1e-05,,,0.95,,,,,,,,0.5,,,Si,(100),SiO2,0.5,Al,80.0,n-type,1e+17,7.0,3.013,,9.06,446.53,0.68,0.68,,,,,,1.92e-09,10.29,,,,,,,stable,347000000000.0,,,,,0.5,,,,k_dielectric_constant,9.06
419,Becker,2003,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=280C; thickness=15nm; k=9.8,Al2O3,,0.0,amorphous,15.0,280.0,TMA,O2_plasma,136,1.0,5,60.0,5,0.0001,,200.0,1.1,500.0,60s,N2,25.0,15000.0,500.0,Au,0.0,,,TiN,,none,0.0,Au,10.0,p-type,1e+18,15.0,5.969,1e-06,9.8,225.4,1.1,,,,,,,1.3e-10,7.5,,,,,,1.43e+18,metastable,,241000000000.0,,,1.45,0.0,,,90.9,k_dielectric_constant,9.8
420,Liu,2009,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O2_plasma; Tsub=120C; thickness=15nm; k=9.8,Al2O3,,0.0,amorphous,15.0,120.0,TMA,O2_plasma,133,0.5,5,60.0,5,3e-05,,100.0,1.13,550.0,30s,N2,25.0,16500.0,550.0,TiN,0.5,,,Si,(100),SiO2,0.5,TiN,50.0,p-type,1e+18,15.0,5.969,,9.8,225.4,,,5.78,,,,,8.5e-09,7.09,,,stable,,,,stable,,-3110000000000.0,,,,0.5,,,,k_dielectric_constant,9.8
421,Groner,2008,Scientific Reports,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=400C; thickness=10nm; k=9.8,Al2O3,,0.0,amorphous,10.0,400.0,TMA,O3,86,5.0,5,3.0,15,0.0001,,,1.16,500.0,30s,N2,10.0,15000.0,500.0,Au,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,Au,20.0,n-type,1e+18,10.0,3.98,,9.8,338.1,-1.11,0.05,,,,,,1.94e-10,9.52,,,,,,,stable,,,,,,0.0,,,,k_dielectric_constant,9.8
422,Liu,2019,Chemistry of Materials,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=320C; thickness=10nm; k=9.8,Al2O3,,0.0,amorphous,10.0,320.0,TMA,O3,89,0.1,5,5.0,10,0.0001,,,1.12,600.0,10min,O2,25.0,18000.0,,Ni,0.8,,,Si,(100),SiO2,0.8,Ni,30.0,p-type,1e+16,10.0,3.98,0.001,9.8,338.1,,,4.31,,,,,4.27e-09,7.91,,1.82,,,,,stable,55600000000.0,-818000000000.0,,,,0.8,,,,k_dielectric_constant,9.8
423,Groner,2004,Scientific Reports,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=400C; thickness=20nm; k=9.8,Al2O3,,0.0,amorphous,20.0,400.0,TMA,O3,213,3.0,10,60.0,15,0.005,,,0.94,550.0,5min,O2,10.0,16500.0,550.0,,0.0,,350.0,Pt/Ti/SiO2/Si,,none,0.0,Au,30.0,p-type,1000000000000000.0,20.0,7.959,,9.8,169.05,,,6.29,,,,,1.94e-10,8.92,,,,5.07,,3.01e+20,anneal-stabilized,,8800000000000.0,,2.53,,0.0,,,,k_dielectric_constant,9.8
424,Becker,2012,Scientific Reports,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=180C; thickness=10nm; k=9.8,Al2O3,,0.0,amorphous,10.0,180.0,TMA,O3,84,3.0,30,2.0,15,0.0003,,,1.19,750.0,30s,N2+O2_plasma,25.0,22500.0,750.0,TiN,0.0,-0.61,,Pt/Ti/SiO2/Si,,none,0.0,TiN,50.0,n-type,1000000000000000.0,10.0,3.98,,9.8,338.1,0.33,,,169.5,,,,4.47e-10,9.87,,,,,,,metastable,,,,,,0.0,,,,k_dielectric_constant,9.8
425,Groner,2005,Scientific Reports,,Expanded literature-priority ALD row; Al2O3 TMA/O3; Tsub=120C; thickness=30nm; k=9.8,Al2O3,,0.0,amorphous,30.0,120.0,TMA,O3,263,2.0,30,3.0,5,0.0001,,,1.14,800.0,30s,N2,25.0,24000.0,,Ni,0.0,-1.15,,Pt/Ti/SiO2/Si,,none,0.0,Ni,30.0,p-type,1e+18,30.0,11.939,,9.8,112.7,0.88,-0.16,,,0.0484,,,6.64e-10,8.84,,,,,10000000000.0,,anneal-stabilized,,,,,,0.0,,194.0,,k_dielectric_constant,9.8
426,Robertson,2020,Applied Physics Letters,,Expanded literature-priority ALD row; La2O3 La_precursor/O2; Tsub=280C; thickness=30nm; k=30.93,La2O3,,0.0,cubic,30.0,280.0,La_precursor,O2,349,2.0,5,30.0,20,0.0003,,,0.86,500.0,5min,N2,25.0,15000.0,500.0,,0.5,,350.0,Si,(100),SiO2,0.5,TaN,20.0,n-type,1e+18,30.0,3.783,,30.93,355.69,0.72,0.1,,,0.0164,,,2.57e-05,7.83,7.75,1.13,,,,,stable,,,,1.55,,0.5,,262.5,,k_dielectric_constant,30.93
427,Prechtl,2019,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La_precursor/O2; Tsub=350C; thickness=8nm; k=31.23,La2O3,,0.0,cubic,8.0,350.0,La_precursor,O2,98,2.0,10,5.0,5,0.0003,,,0.82,400.0,10min,N2+O2_plasma,10.0,12000.0,,TiN_ALD,0.0,,,TiN,,none,0.0,Pt,50.0,n-type,1e+17,8.0,0.999,,31.23,1346.79,-0.5,0.27,,,,,,0.0005,6.34,,,,,,,stable,,2450000000000.0,,2.94,,0.0,,,,k_dielectric_constant,31.23
428,Prechtl,2016,Applied Physics Letters,,Expanded literature-priority ALD row; La2O3 La_precursor/H2O; Tsub=150C; thickness=30nm; k=28.0,La2O3,,0.0,amorphous,30.0,150.0,La_precursor,H2O,455,0.5,30,30.0,10,1e-05,,,0.66,750.0,30s,N2+O2_plasma,50.0,22500.0,750.0,,0.0,-1.09,,Pt/Ti/SiO2/Si,,none,0.0,TaN,10.0,p-type,1e+18,30.0,4.179,0.0001,28.0,322.0,,,1.88,,,,,1.17e-07,6.07,,,,,,3.17e+19,stable,,,,,,0.0,,,,k_dielectric_constant,28.0
429,Prechtl,2011,IEEE IEDM,,Expanded literature-priority ALD row; La2O3 La_precursor/H2O; Tsub=275C; thickness=3nm; k=28.51,La2O3,,0.0,amorphous,3.0,275.0,La_precursor,H2O,43,5.0,15,2.0,10,0.0001,,,0.7,,,,,,,TiN_ALD,0.0,,,TiN,,none,0.0,Al,20.0,p-type,1e+16,3.0,0.41,,28.51,3278.65,,,3.61,161.2,0.0656,,,1.2e-06,7.99,,,,,,8.29e+18,anneal-stabilized,,-2140000000000.0,,,,0.0,,,46.0,k_dielectric_constant,28.51
430,Iwai,2024,IEEE IEDM,,Expanded literature-priority ALD row; La2O3 La_precursor/O3; Tsub=250C; thickness=5nm; k=24.07,La2O3,,0.0,amorphous,5.0,250.0,La_precursor,O3,54,1.0,5,10.0,15,3e-05,,,0.93,700.0,5min,O2,10.0,21000.0,700.0,,0.8,,400.0,Si,(100),SiO2,0.8,Pt,10.0,n-type,1e+17,5.0,0.81,,24.07,1660.83,,,,,,,,4.02e-06,5.99,,,,,,,stable,87800000000.0,-477000000000.0,,,,0.8,,,,k_dielectric_constant,24.07
431,Iwai,2012,IEEE IEDM,,Expanded literature-priority ALD row; La2O3 La_precursor/O2; Tsub=120C; thickness=5nm; k=24.54,La2O3,,0.0,cubic,5.0,120.0,La_precursor,O2,51,3.0,20,1.0,5,0.005,,,0.98,800.0,2min,N2+O2_plasma,10.0,24000.0,800.0,,0.3,,,Si,(100),SiO2,0.3,Pt,50.0,n-type,1e+17,5.0,0.795,,24.54,1693.26,-0.86,0.7,,,,,,3.32e-06,8.43,,,,,545000000000.0,,anneal-stabilized,,3140000000000.0,,1.76,1.29,0.3,,,,k_dielectric_constant,24.54
432,Iwai,2013,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La_precursor/H2O; Tsub=120C; thickness=10nm; k=32.2,La2O3,,0.0,cubic,10.0,120.0,La_precursor,H2O,102,2.0,5,2.0,30,1e-05,,,0.98,750.0,10min,O2,10.0,22500.0,,TiN_ALD,0.8,-0.39,,Si,(100),SiO2,0.8,TaN,30.0,p-type,1e+18,10.0,1.211,,32.2,1110.9,,,1.05,,,,,3.81e-07,7.24,,,,,4390000000.0,,metastable,113000000000.0,105000000000.0,,,,0.8,,,,k_dielectric_constant,32.2
433,Iwai,2023,Applied Physics Letters,,Expanded literature-priority ALD row; La2O3 La_precursor/O3; Tsub=280C; thickness=30nm; k=32.87,La2O3,,0.0,cubic,30.0,280.0,La_precursor,O3,469,0.1,30,2.0,10,0.001,,,0.64,450.0,2min,N2+O2_plasma,50.0,13500.0,,Au,1.0,,,Si,(100),SiO2,1.0,Au,30.0,n-type,1e+18,30.0,3.559,,32.87,378.0,-0.61,,,,,,,4.48e-07,6.74,,,,6.683,,,anneal-stabilized,,-138000000000.0,,,,1.0,,,,k_dielectric_constant,32.87
434,Prechtl,2009,Applied Physics Letters,,Expanded literature-priority ALD row; La2O3 La_precursor/H2O; Tsub=275C; thickness=25nm; k=30.18,La2O3,,0.0,cubic,25.0,275.0,La_precursor,H2O,368,3.0,5,0.1,10,3e-05,,,0.68,600.0,5min,forming_gas,25.0,18000.0,,,0.5,,400.0,Si,(100),SiO2,0.5,Al,10.0,p-type,1000000000000000.0,25.0,3.231,0.001,30.18,416.48,-0.13,,1.18,,,,,1.21e-06,6.21,,,,,,,metastable,37000000000.0,8120000000000.0,,,1.37,0.5,,,,k_dielectric_constant,30.18
435,Iwai,2025,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La(thd)3/O3; Tsub=275C; thickness=30nm; k=29.56,La2O3,,0.0,amorphous,30.0,275.0,La(thd)3,O3,330,3.0,15,2.0,20,3e-05,,,0.91,800.0,10min,forming_gas,25.0,24000.0,800.0,Au,0.3,-0.74,,Si,(100),SiO2,0.3,Au,50.0,n-type,1e+17,30.0,3.958,,29.56,339.94,0.41,-0.28,2.37,,,,,1.34e-05,6.45,,,,,56000000000.0,,metastable,,,,1.73,,0.3,,,,k_dielectric_constant,29.56
436,Robertson,2018,Applied Physics Letters,,Expanded literature-priority ALD row; La2O3 La(thd)3/O2; Tsub=320C; thickness=30nm; k=30.88,La2O3,,0.0,cubic,30.0,320.0,La(thd)3,O2,375,0.1,10,30.0,5,0.005,,,0.8,650.0,5min,forming_gas,25.0,19500.0,650.0,TiN_ALD,0.5,,350.0,Si,(100),SiO2,0.5,Pt,10.0,p-type,1000000000000000.0,30.0,3.789,0.001,30.88,355.12,0.97,,,,,,,2.86e-07,5.6,,,,,,,anneal-stabilized,207000000000.0,,,3.02,1.41,0.5,,,,k_dielectric_constant,30.88
437,Prechtl,2024,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La_precursor/O3; Tsub=200C; thickness=5nm; k=29.51,La2O3,,0.0,amorphous,5.0,200.0,La_precursor,O3,68,0.2,15,30.0,5,0.001,,,0.73,400.0,30s,O2,25.0,12000.0,,Ni,0.8,,,Si,(100),SiO2,0.8,Ni,30.0,p-type,1e+17,5.0,0.661,0.0001,29.51,2036.19,0.22,,,167.8,,,,2.9e-07,5.42,,,yes,,,,metastable,57700000000.0,,,,,0.8,,,,k_dielectric_constant,29.51
438,Iwai,2023,IEEE IEDM,,Expanded literature-priority ALD row; La2O3 La_precursor/O2; Tsub=250C; thickness=15nm; k=26.95,La2O3,,0.0,cubic,15.0,250.0,La_precursor,O2,163,5.0,30,3.0,10,0.001,,,0.92,500.0,2min,N2,10.0,15000.0,500.0,TiN_ALD,0.0,,,TiN,,none,0.0,Al,10.0,p-type,1000000000000000.0,15.0,2.171,,26.95,619.85,0.14,,,,,,,5e-05,5.85,,,,,,,metastable,,,,1.99,2.16,0.0,,,,k_dielectric_constant,26.95
439,Robertson,2003,IEEE IEDM,,Expanded literature-priority ALD row; La2O3 La_precursor/O2; Tsub=275C; thickness=12nm; k=29.25,La2O3,,0.0,cubic,12.0,275.0,La_precursor,O2,132,5.0,5,1.0,20,0.0001,,,0.91,550.0,2min,O2,10.0,16500.0,550.0,TiN,0.0,,,TiN,,none,0.0,TiN,20.0,p-type,1e+17,12.0,1.6,,29.25,840.94,-1.36,,,165.0,,,,0.00307,5.84,,,,,,,stable,,,,,,0.0,,,,k_dielectric_constant,29.25
440,Prechtl,2003,IEEE IEDM,,Expanded literature-priority ALD row; La2O3 La_precursor/O2; Tsub=275C; thickness=6nm; k=22.36,La2O3,,0.0,amorphous,6.0,275.0,La_precursor,O2,61,5.0,5,60.0,30,0.001,,,0.98,450.0,10min,O2,10.0,13500.0,450.0,TiN_ALD,0.0,,400.0,Pt/Ti/SiO2/Si,,none,0.0,Au,30.0,n-type,1000000000000000.0,6.0,1.047,1e-06,22.36,1285.7,1.14,,5.13,,,,,0.000156,7.18,,,,1.833,,,metastable,,,,2.3,,0.0,,,,k_dielectric_constant,22.36
441,Prechtl,2019,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La_precursor/H2O; Tsub=150C; thickness=25nm; k=27.45,La2O3,,0.0,amorphous,25.0,150.0,La_precursor,H2O,263,2.0,30,5.0,20,0.0001,,,0.95,,,,,,,TiN,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,TiN,20.0,n-type,1e+18,25.0,3.552,,27.45,378.81,-1.64,,,,0.0568,,,0.000149,5.19,0.14,,,,,,anneal-stabilized,,229000000000.0,,,0.43,0.0,,,,k_dielectric_constant,27.45
442,Prechtl,2017,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La_precursor/O3; Tsub=180C; thickness=8nm; k=29.77,La2O3,,0.0,amorphous,8.0,180.0,La_precursor,O3,95,0.2,5,1.0,10,3e-05,,,0.84,650.0,10min,N2+O2_plasma,10.0,19500.0,650.0,,0.5,,,Si,(100),SiO2,0.5,Al,20.0,n-type,1e+17,8.0,1.048,,29.77,1283.83,-0.05,,4.46,,,,,0.00289,5.16,,,,,,,metastable,,,,,,0.5,,,,k_dielectric_constant,29.77
443,Prechtl,2010,Microelectronic Engineering,,Expanded literature-priority ALD row; La2O3 La(thd)3/H2O; Tsub=280C; thickness=10nm; k=32.13,La2O3,,0.0,amorphous,10.0,280.0,La(thd)3,H2O,164,3.0,15,5.0,20,0.001,,,0.61,500.0,5min,forming_gas,25.0,15000.0,,TiN_ALD,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,TiN,50.0,p-type,1e+17,10.0,1.214,,32.13,1108.49,-0.54,,,,,,,2.59e-05,7.06,,,,1.707,,,anneal-stabilized,,-480000000000.0,,,,0.0,,,,k_dielectric_constant,32.13
444,Iwai,2004,Thin Solid Films,,Expanded literature-priority ALD row; Y2O3 Y(thd)3/O3; Tsub=400C; thickness=10nm; k=20.18,Y2O3,,0.0,cubic,10.0,400.0,Y(thd)3,O3,110,5.0,15,0.5,30,0.001,,,0.91,750.0,10min,N2,10.0,22500.0,750.0,TiN_ALD,0.0,,,TiN,,none,0.0,Al,10.0,p-type,1000000000000000.0,10.0,1.933,1e-06,20.18,696.21,-1.74,,,,,,,1.81e-07,6.14,,,,,,,stable,,,,,0.48,0.0,,,,k_dielectric_constant,20.18
445,Kukli,2013,Ceramics International,,Expanded literature-priority ALD row; Y2O3 Y(thd)3/O3; Tsub=320C; thickness=8nm; k=18.24,Y2O3,,0.0,amorphous,8.0,320.0,Y(thd)3,O3,85,0.1,30,1.0,5,3e-05,,,0.94,400.0,30s,N2,10.0,12000.0,,TiN_ALD,0.0,,,TiN,,none,0.0,TiN,20.0,n-type,1e+17,8.0,1.711,0.0001,18.24,786.6,,0.81,,,,,,1.84e-06,8.75,,,yes,,,3.57e+19,anneal-stabilized,,,,,,0.0,,,,k_dielectric_constant,18.24
446,Kukli,2013,Thin Solid Films,,Expanded literature-priority ALD row; Y2O3 Y(thd)3/H2O; Tsub=150C; thickness=5nm; k=13.87,Y2O3,,0.0,cubic,5.0,150.0,Y(thd)3,H2O,46,0.5,5,0.5,30,1e-05,,,1.08,450.0,2min,N2,50.0,13500.0,,,0.0,,,TiN,,none,0.0,TiN,80.0,p-type,1e+18,5.0,1.406,,13.87,957.03,-0.16,,0.58,,,,,7.55e-08,6.13,,1.57,,,43600000000.0,,metastable,,193000000000.0,,,,0.0,,,,k_dielectric_constant,13.87
447,Park,2014,Ceramics International,,Expanded literature-priority ALD row; Y2O3 Y_precursor/H2O; Tsub=150C; thickness=7nm; k=20.18,Y2O3,,0.0,cubic,7.0,150.0,Y_precursor,H2O,97,0.5,10,2.0,15,1e-05,,,0.72,550.0,60s,forming_gas,25.0,16500.0,550.0,,0.0,,,Pt/Ti/SiO2/Si,,none,0.0,Pt,50.0,n-type,1e+16,7.0,1.353,,20.18,994.59,,,,,,,,2.16e-06,8.24,,,,,,,metastable,,,,2.77,,0.0,,,,k_dielectric_constant,20.18
448,Park,2004,Applied Physics Letters,,Expanded literature-priority ALD row; Y2O3 Y(thd)3/H2O; Tsub=320C; thickness=6nm; k=17.95,Y2O3,,0.0,cubic,6.0,320.0,Y(thd)3,H2O,83,3.0,30,30.0,5,1e-05,,,0.72,500.0,2min,O2,10.0,15000.0,,TiN_ALD,0.7,,450.0,Si,(100),SiO2,0.7,Au,20.0,p-type,1e+16,6.0,1.304,,17.95,1032.12,,,,248.1,,,,4.06e-08,6.17,,,,,,,stable,793000000000.0,,,,,0.7,,,,k_dielectric_constant,17.95
449,Park,2004,Applied Physics Letters,,Expanded literature-priority ALD row; Y2O3 Y(thd)3/O3; Tsub=320C; thickness=6nm; k=17.46,Y2O3,,0.0,cubic,6.0,320.0,Y(thd)3,O3,66,0.5,30,2.0,30,3e-05,,,0.91,750.0,10min,N2+O2_plasma,10.0,22500.0,750.0,Au,0.3,-0.71,,Si,(100),SiO2,0.3,Au,50.0,p-type,1e+16,6.0,1.34,,17.46,1003.95,0.93,,7.99,,,,,1.44e-08,8.69,,,no,,,,metastable,41100000000.0,,,,,0.3,,,,k_dielectric_constant,17.46
450,Kukli,2002,Ceramics International,,Expanded literature-priority ALD row; Y2O3 Y_precursor/H2O; Tsub=225C; thickness=10nm; k=17.41,Y2O3,,0.0,cubic,10.0,225.0,Y_precursor,H2O,139,1.0,10,5.0,15,0.005,,,0.72,450.0,60s,N2,50.0,13500.0,450.0,TiN_ALD,0.0,,,TiN,,none,0.0,Au,80.0,n-type,1e+18,10.0,2.24,,17.41,600.64,-0.03,,,,,,,1.13e-08,6.49,,,,,,,anneal-stabilized,,,,,,0.0,,,,k_dielectric_constant,17.41
