row_id,first_author,year,journal,doi,notes,material_system,dopant_element,dopant_concentration_at_pct,crystal_phase,film_thickness_nm,ald_substrate_temp_C,precursor_type_Hf,oxidant_type,ald_cycle_count,precursor_dose_time_s,purge_time_precursor_s,oxidant_dose_time_s,purge_time_oxidant_s,chamber_base_pressure_Torr,co_precursor_dopant_flow_pct,plasma_power_W,growth_rate_A_per_cycle,anneal_temp_PDA_C,anneal_duration,anneal_atmosphere,anneal_ramp_rate_C_per_s,thermal_budget_C_s,PMA_temp_C,electrode_cap_material,IL_SiO2_thickness_nm,film_stress_GPa,FGA_temp_C,substrate_material,substrate_orientation,IL_type,IL_thickness_nm,top_electrode_material,top_electrode_thickness_nm,substrate_doping_type,substrate_doping_cm3,total_physical_thickness_nm,EOT_nm,device_area_cm2,k_dielectric_constant,capacitance_density_fF_um2,V_fb_V,V_th_V,freq_dispersion_dk_df_pct,TCk_ppm_C,loss_tangent_tan_delta,remnant_polarization_Pr_uC_cm2,coercive_field_Ec_MV_cm,J_g_A_cm2_at_1V,E_BD_MV_cm,TDDB_lifetime_years,Weibull_beta,SILC_stable,Q_BD_C_cm2,trap_gen_rate_dNT_cm2,O_vacancy_density_cm3,phase_stability,D_it_cm2_eV,Q_f_cm2,Q_m_cm2,delta_EV_eV,delta_EC_eV,IL_oxide_thickness_nm,N_at_interface_at_pct,carrier_mobility_cm2_Vs,delta_Vth_mV,measured_property,measured_value
344,Rulof,1996,J. Electrochem. Soc.,10.1149/1.1836988,Ta2O5 TaCl5/H2O 350C; k=27; classic chloride precursor,Ta2O5,,0,orthorhombic,15.0,350,TaCl5,H2O,150,3,25,5,25,0.0001,,,0.55,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,30,p-type,1000000000000000.0,15.0,3.5,,27,,,,,,,,,1e-06,5.0,,,,,,,stable,,,,,,,,,,,
345,Rulof,1996,J. Electrochem. Soc.,10.1149/1.1836988,Ta2O5 TaCl5/H2O 400C; k=26; classic chloride precursor,Ta2O5,,0,orthorhombic,15.0,400,TaCl5,H2O,150,3,25,5,25,0.0001,,,0.5,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,30,p-type,1000000000000000.0,15.0,3.5,,26,,,,,,,,,1e-06,5.0,,,,,,,stable,,,,,,,,,,,
346,Cho,2009,J. Electrochem. Soc.,10.1149/1.3190160,Ta2O5 PDEAT/H2O 200C; k=22; organic amide precursor,Ta2O5,,0,amorphous,15.0,200,PDEAT,H2O,150,2,20,4,20,0.0001,,,0.55,600,30s,N2,,,,,,,,TiN,(100),none,0,TiN,30,n-type,1e+18,15.0,,,22,,,,,,0.01,,,5e-07,5.5,,,,,,,stable,,,,,,,,,,,
347,Cho,2009,J. Electrochem. Soc.,10.1149/1.3190160,Ta2O5 PDEAT/H2O 250C; k=26; organic amide precursor,Ta2O5,,0,amorphous,15.0,250,PDEAT,H2O,150,2,20,4,20,0.0001,,,0.6,600,30s,N2,,,,,,,,TiN,(100),none,0,TiN,30,n-type,1e+18,15.0,,,26,,,,,,0.01,,,5e-07,5.5,,,,,,,stable,,,,,,,,,,,
348,Cho,2009,J. Electrochem. Soc.,10.1149/1.3190160,Ta2O5 PDEAT/H2O 300C; k=28; organic amide precursor,Ta2O5,,0,amorphous,15.0,300,PDEAT,H2O,150,2,20,4,20,0.0001,,,0.65,600,30s,N2,,,,,,,,TiN,(100),none,0,TiN,30,n-type,1e+18,15.0,,,28,,,,,,0.01,,,5e-07,5.5,,,,,,,stable,,,,,,,,,,,
349,Cho,2009,J. Electrochem. Soc.,10.1149/1.3190160,Ta2O5 PDEAT/H2O 350C; k=27; organic amide precursor,Ta2O5,,0,amorphous,15.0,350,PDEAT,H2O,150,2,20,4,20,0.0001,,,0.6,600,30s,N2,,,,,,,,TiN,(100),none,0,TiN,30,n-type,1e+18,15.0,,,27,,,,,,0.01,,,5e-07,5.5,,,,,,,stable,,,,,,,,,,,
350,Ritala,1999,Chem. Vap. Deposition,10.1002/(SICI)1521-3862(199901)5:1<7::AID-CVDE7>3.0.CO;2-F,TiO2 TiCl4/H2O 100C; k=40; amorphous,TiO2,,0,amorphous,10.0,100,TiCl4,H2O,100,2,20,3,20,0.0001,,,0.5,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,40,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
351,Ritala,1999,Chem. Vap. Deposition,10.1002/(SICI)1521-3862(199901)5:1<7::AID-CVDE7>3.0.CO;2-F,TiO2 TiCl4/H2O 150C; k=50; anatase,TiO2,,0,anatase,10.0,150,TiCl4,H2O,100,2,20,3,20,0.0001,,,0.55,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,50,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
352,Ritala,1999,Chem. Vap. Deposition,10.1002/(SICI)1521-3862(199901)5:1<7::AID-CVDE7>3.0.CO;2-F,TiO2 TiCl4/H2O 200C; k=60; anatase,TiO2,,0,anatase,10.0,200,TiCl4,H2O,100,2,20,3,20,0.0001,,,0.6,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,60,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
353,Ritala,1999,Chem. Vap. Deposition,10.1002/(SICI)1521-3862(199901)5:1<7::AID-CVDE7>3.0.CO;2-F,TiO2 TiCl4/H2O 250C; k=70; anatase+rutile,TiO2,,0,anatase+rutile,10.0,250,TiCl4,H2O,100,2,20,3,20,0.0001,,,0.55,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,70,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
354,Ritala,1999,Chem. Vap. Deposition,10.1002/(SICI)1521-3862(199901)5:1<7::AID-CVDE7>3.0.CO;2-F,TiO2 TiCl4/H2O 300C; k=75; rutile,TiO2,,0,rutile,10.0,300,TiCl4,H2O,100,2,20,3,20,0.0001,,,0.5,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,75,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
355,Pore,2006,Chem. Vap. Deposition,10.1002/cvde.200604238,TiO2 TDMAT/H2O 100C; k=30; amide precursor; clean film,TiO2,,0,anatase,10.0,100,TDMAT,H2O,100,2,20,3,20,0.0001,,,0.4,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,30,,,,,,,,,5e-05,2.0,,,,,,,stable,,,,,,,,,,,
356,Pore,2006,Chem. Vap. Deposition,10.1002/cvde.200604238,TiO2 TDMAT/H2O 150C; k=45; amide precursor; clean film,TiO2,,0,anatase,10.0,150,TDMAT,H2O,100,2,20,3,20,0.0001,,,0.5,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,45,,,,,,,,,5e-05,2.0,,,,,,,stable,,,,,,,,,,,
357,Pore,2006,Chem. Vap. Deposition,10.1002/cvde.200604238,TiO2 TDMAT/H2O 200C; k=55; amide precursor; clean film,TiO2,,0,anatase,10.0,200,TDMAT,H2O,100,2,20,3,20,0.0001,,,0.55,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,55,,,,,,,,,5e-05,2.0,,,,,,,stable,,,,,,,,,,,
358,Pore,2006,Chem. Vap. Deposition,10.1002/cvde.200604238,TiO2 TDMAT/H2O 250C; k=62; amide precursor; clean film,TiO2,,0,anatase+rutile,10.0,250,TDMAT,H2O,100,2,20,3,20,0.0001,,,0.5,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,62,,,,,,,,,5e-05,2.0,,,,,,,stable,,,,,,,,,,,
359,Pore,2006,Chem. Vap. Deposition,10.1002/cvde.200604238,TiO2 TDMAT/H2O 300C; k=65; amide precursor; clean film,TiO2,,0,anatase+rutile,10.0,300,TDMAT,H2O,100,2,20,3,20,0.0001,,,0.45,500,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,65,,,,,,,,,5e-05,2.0,,,,,,,stable,,,,,,,,,,,
360,Aarik,1997,J. Crystal Growth,10.1016/S0022-0248(97)00071-4,TiO2 TTIP/H2O 100C; k=25; alkoxide precursor amorphous,TiO2,,0,amorphous,10.0,100,TTIP,H2O,100,2,25,3,25,0.0001,,,0.35,,,,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,25,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
361,Aarik,1997,J. Crystal Growth,10.1016/S0022-0248(97)00071-4,TiO2 TTIP/H2O 150C; k=40; alkoxide precursor anatase,TiO2,,0,anatase,10.0,150,TTIP,H2O,100,2,25,3,25,0.0001,,,0.4,,,,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,40,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
362,Aarik,1997,J. Crystal Growth,10.1016/S0022-0248(97)00071-4,TiO2 TTIP/H2O 200C; k=55; alkoxide precursor anatase,TiO2,,0,anatase,10.0,200,TTIP,H2O,100,2,25,3,25,0.0001,,,0.45,,,,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,55,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
363,Aarik,1997,J. Crystal Growth,10.1016/S0022-0248(97)00071-4,TiO2 TTIP/H2O 250C; k=65; alkoxide precursor anatase,TiO2,,0,anatase,10.0,250,TTIP,H2O,100,2,25,3,25,0.0001,,,0.4,,,,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,65,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
364,Aarik,1997,J. Crystal Growth,10.1016/S0022-0248(97)00071-4,TiO2 TTIP/H2O 300C; k=78; alkoxide precursor rutile,TiO2,,0,rutile,10.0,300,TTIP,H2O,100,2,25,3,25,0.0001,,,0.35,,,,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,78,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
365,Aarik,1997,J. Crystal Growth,10.1016/S0022-0248(97)00071-4,TiO2 TTIP/H2O 350C; k=80; alkoxide precursor rutile,TiO2,,0,rutile,10.0,350,TTIP,H2O,100,2,25,3,25,0.0001,,,0.3,,,,,,,,,,,Si,(100),SiO2,0.5,Al,50,p-type,1000000000000000.0,10.0,,,80,,,,,,,,,1e-05,2.5,,,,,,,stable,,,,,,,,,,,
366,Aarik,2002,Thin Solid Films,10.1016/S0040-6090(02)00064-7,TiO2 TiCl4/O3 300C; k=65; ozone oxidant; DRAM grade,TiO2,,0,rutile,10.0,300,TiCl4,O3,100,2,20,4,20,0.0001,,,0.45,600,30s,N2,,,,,,,,TiN,,none,0,TiN,20,n-type,1e+18,10.0,,,65,,,,,,,,,0.0001,2.0,,,,,,,stable,,,,,,,,,,,
367,Aarik,2002,Thin Solid Films,10.1016/S0040-6090(02)00064-7,TiO2 TiCl4/O3 350C; k=72; ozone oxidant; DRAM grade,TiO2,,0,rutile,10.0,350,TiCl4,O3,100,2,20,4,20,0.0001,,,0.4,600,30s,N2,,,,,,,,TiN,,none,0,TiN,20,n-type,1e+18,10.0,,,72,,,,,,,,,0.0001,2.0,,,,,,,stable,,,,,,,,,,,
368,Aarik,2002,Thin Solid Films,10.1016/S0040-6090(02)00064-7,TiO2 TiCl4/O3 400C; k=78; ozone oxidant; DRAM grade,TiO2,,0,rutile,10.0,400,TiCl4,O3,100,2,20,4,20,0.0001,,,0.35,600,30s,N2,,,,,,,,TiN,,none,0,TiN,20,n-type,1e+18,10.0,,,78,,,,,,,,,0.0001,2.0,,,,,,,stable,,,,,,,,,,,
369,Aarik,2002,Thin Solid Films,10.1016/S0040-6090(02)00064-7,TiO2 TiCl4/O3 450C; k=80; ozone oxidant; DRAM grade,TiO2,,0,rutile,10.0,450,TiCl4,O3,100,2,20,4,20,0.0001,,,0.3,600,30s,N2,,,,,,,,TiN,,none,0,TiN,20,n-type,1e+18,10.0,,,80,,,,,,,,,0.0001,2.0,,,,,,,stable,,,,,,,,,,,
370,Gong,2008,Appl. Phys. Lett.,10.1063/1.2981293,HfTiO Ti=0% ALD 300C; k=20; Ti-doped HfO2,HfTiO,Ti,0,monoclinic,10.0,300,TEMAH+TDMAT,H2O,100,,,,,,0,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.0,,20,,,,,,,,,1e-07,7.0,,,,,,,stable,,,,,,,,,,,
371,Gong,2008,Appl. Phys. Lett.,10.1063/1.2981293,HfTiO Ti=5% ALD 300C; k=25; Ti-doped HfO2,HfTiO,Ti,5,amorphous,10.0,300,TEMAH+TDMAT,H2O,100,,,,,,5,,1.05,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.0,,25,,,,,,,,,1e-07,7.0,,,,,,,stable,,,,,,,,,,,
372,Gong,2008,Appl. Phys. Lett.,10.1063/1.2981293,HfTiO Ti=10% ALD 300C; k=30; Ti-doped HfO2,HfTiO,Ti,10,amorphous,10.0,300,TEMAH+TDMAT,H2O,100,,,,,,10,,1.1,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.0,,30,,,,,,,,,1e-07,7.0,,,,,,,stable,,,,,,,,,,,
373,Gong,2008,Appl. Phys. Lett.,10.1063/1.2981293,HfTiO Ti=20% ALD 300C; k=35; Ti-doped HfO2,HfTiO,Ti,20,amorphous,10.0,300,TEMAH+TDMAT,H2O,100,,,,,,20,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.0,,35,,,,,,,,,1e-07,7.0,,,,,,,stable,,,,,,,,,,,
374,Gong,2008,Appl. Phys. Lett.,10.1063/1.2981293,HfTiO Ti=30% ALD 300C; k=38; Ti-doped HfO2,HfTiO,Ti,30,amorphous,10.0,300,TEMAH+TDMAT,H2O,100,,,,,,30,,0.95,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.0,,38,,,,,,,,,1e-07,7.0,,,,,,,stable,,,,,,,,,,,
375,Gong,2008,Appl. Phys. Lett.,10.1063/1.2981293,HfTiO Ti=50% ALD 300C; k=28; Ti-doped HfO2,HfTiO,Ti,50,anatase+amorphous,10.0,300,TEMAH+TDMAT,H2O,100,,,,,,50,,0.9,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.0,,28,,,,,,,,,1e-07,7.0,,,,,,,stable,,,,,,,,,,,
376,Zhao,2010,Microelectron. Eng.,10.1016/j.mee.2010.02.003,HfGdO Gd=0% ALD 300C; k=20; EOT=1.2nm,HfGdO,Gd,0,monoclinic,8.0,300,TEMAH+Gd(thd)3,O3,80,,,,,,0,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,1.2,,20,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
377,Zhao,2010,Microelectron. Eng.,10.1016/j.mee.2010.02.003,HfGdO Gd=3% ALD 300C; k=25; EOT=1.0nm,HfGdO,Gd,3,monoclinic,8.0,300,TEMAH+Gd(thd)3,O3,80,,,,,,3,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,1.0,,25,,,,,,,,,8e-08,8.0,,,,,,,stable,,,,,,,,,,,
378,Zhao,2010,Microelectron. Eng.,10.1016/j.mee.2010.02.003,HfGdO Gd=5% ALD 300C; k=28; EOT=0.9nm,HfGdO,Gd,5,amorphous,8.0,300,TEMAH+Gd(thd)3,O3,80,,,,,,5,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.9,,28,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
379,Zhao,2010,Microelectron. Eng.,10.1016/j.mee.2010.02.003,HfGdO Gd=8% ALD 300C; k=32; EOT=0.85nm,HfGdO,Gd,8,amorphous,8.0,300,TEMAH+Gd(thd)3,O3,80,,,,,,8,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.85,,32,,,,,,,,,3e-08,8.0,,,,,,,stable,,,,,,,,,,,
380,Zhao,2010,Microelectron. Eng.,10.1016/j.mee.2010.02.003,HfGdO Gd=10% ALD 300C; k=30; EOT=0.9nm,HfGdO,Gd,10,amorphous,8.0,300,TEMAH+Gd(thd)3,O3,80,,,,,,10,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.9,,30,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
381,Zhao,2010,Microelectron. Eng.,10.1016/j.mee.2010.02.003,HfGdO Gd=15% ALD 300C; k=26; EOT=1.0nm,HfGdO,Gd,15,amorphous,8.0,300,TEMAH+Gd(thd)3,O3,80,,,,,,15,,1.0,700,30s,N2,50,21000,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,1.0,,26,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
382,Kukli,2006,Electrochem. Solid-State Lett.,10.1149/1.2362729,HfDyO Dy=0% 300C; k=20; Dy-doped HfO2,HfDyO,Dy,0,monoclinic+amorphous,10.0,300,TEMAH+Dy(thd)3,O3,100,,,,,,0,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,20,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
383,Kukli,2006,Electrochem. Solid-State Lett.,10.1149/1.2362729,HfDyO Dy=5% 300C; k=24; Dy-doped HfO2,HfDyO,Dy,5,monoclinic+amorphous,10.0,300,TEMAH+Dy(thd)3,O3,100,,,,,,5,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,24,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
384,Kukli,2006,Electrochem. Solid-State Lett.,10.1149/1.2362729,HfDyO Dy=10% 300C; k=28; Dy-doped HfO2,HfDyO,Dy,10,amorphous,10.0,300,TEMAH+Dy(thd)3,O3,100,,,,,,10,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,28,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
385,Kukli,2006,Electrochem. Solid-State Lett.,10.1149/1.2362729,HfDyO Dy=15% 300C; k=30; Dy-doped HfO2,HfDyO,Dy,15,amorphous,10.0,300,TEMAH+Dy(thd)3,O3,100,,,,,,15,,0.95,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,30,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
386,Kukli,2006,Electrochem. Solid-State Lett.,10.1149/1.2362729,HfDyO Dy=20% 300C; k=29; Dy-doped HfO2,HfDyO,Dy,20,amorphous,10.0,300,TEMAH+Dy(thd)3,O3,100,,,,,,20,,0.9,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,29,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
387,Kukli,2006,Electrochem. Solid-State Lett.,10.1149/1.2362729,HfDyO Dy=30% 300C; k=25; Dy-doped HfO2,HfDyO,Dy,30,amorphous,10.0,300,TEMAH+Dy(thd)3,O3,100,,,,,,30,,0.85,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,25,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
388,Wang,2016,Appl. Surface Science,10.1016/j.apsusc.2016.04.055,HfCeO Ce=0% 300C; k=20; cubic-phase stabilization,HfCeO,Ce,0,tetragonal+monoclinic,8.0,300,TEMAH+Ce(iPrCp)3,O3,80,,,,,,0,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,1.2,,20,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
389,Wang,2016,Appl. Surface Science,10.1016/j.apsusc.2016.04.055,HfCeO Ce=3% 300C; k=26; cubic-phase stabilization,HfCeO,Ce,3,tetragonal+monoclinic,8.0,300,TEMAH+Ce(iPrCp)3,O3,80,,,,,,3,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.95,,26,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
390,Wang,2016,Appl. Surface Science,10.1016/j.apsusc.2016.04.055,HfCeO Ce=5% 300C; k=30; cubic-phase stabilization,HfCeO,Ce,5,cubic,8.0,300,TEMAH+Ce(iPrCp)3,O3,80,,,,,,5,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.85,,30,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
391,Wang,2016,Appl. Surface Science,10.1016/j.apsusc.2016.04.055,HfCeO Ce=8% 300C; k=34; cubic-phase stabilization,HfCeO,Ce,8,cubic,8.0,300,TEMAH+Ce(iPrCp)3,O3,80,,,,,,8,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.8,,34,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
392,Wang,2016,Appl. Surface Science,10.1016/j.apsusc.2016.04.055,HfCeO Ce=10% 300C; k=32; cubic-phase stabilization,HfCeO,Ce,10,cubic,8.0,300,TEMAH+Ce(iPrCp)3,O3,80,,,,,,10,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.85,,32,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
393,Wang,2016,Appl. Surface Science,10.1016/j.apsusc.2016.04.055,HfCeO Ce=15% 300C; k=28; cubic-phase stabilization,HfCeO,Ce,15,cubic,8.0,300,TEMAH+Ce(iPrCp)3,O3,80,,,,,,15,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,0.9,,28,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
394,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=0% ALD 300C; k=20; monoclinic,HfScO,Sc,0,monoclinic,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,0,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,20,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
395,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=2% ALD 300C; k=22; tetragonal+monoclinic,HfScO,Sc,2,tetragonal+monoclinic,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,2,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,22,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
396,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=4% ALD 300C; k=26; tetragonal,HfScO,Sc,4,tetragonal,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,4,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,26,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
397,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=6% ALD 300C; k=28; tetragonal,HfScO,Sc,6,tetragonal,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,6,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,28,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
398,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=8% ALD 300C; k=30; cubic,HfScO,Sc,8,cubic,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,8,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,30,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
399,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=10% ALD 300C; k=29; cubic,HfScO,Sc,10,cubic,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,10,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,29,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
400,Machala,2019,J. Phys. Chem. C,10.1021/acs.jpcc.9b00972,HfScO Sc=15% ALD 300C; k=25; cubic,HfScO,Sc,15,cubic,10.0,300,TEMAH+Sc(Cp)3,O3,100,,,,,,15,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,1.0,,25,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,,
401,Niinisto,2008,Chem. Mater.,10.1021/cm8003158,HfNbO Nb=0% 300C; k=20; monoclinic,HfNbO,Nb,0,monoclinic,10.0,300,TEMAH+Nb(OEt)5,H2O,100,,,,,,0,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,20,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
402,Niinisto,2008,Chem. Mater.,10.1021/cm8003158,HfNbO Nb=5% 300C; k=24; tetragonal,HfNbO,Nb,5,tetragonal,10.0,300,TEMAH+Nb(OEt)5,H2O,100,,,,,,5,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,24,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
403,Niinisto,2008,Chem. Mater.,10.1021/cm8003158,HfNbO Nb=10% 300C; k=28; tetragonal,HfNbO,Nb,10,tetragonal,10.0,300,TEMAH+Nb(OEt)5,H2O,100,,,,,,10,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,28,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
404,Niinisto,2008,Chem. Mater.,10.1021/cm8003158,HfNbO Nb=15% 300C; k=30; tetragonal+cubic,HfNbO,Nb,15,tetragonal+cubic,10.0,300,TEMAH+Nb(OEt)5,H2O,100,,,,,,15,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,10.0,,,30,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,
